month,day,year,id,age,kg.meat,hours,datatype
2,10,2001,3327,44,0,NA,3
2,11,2001,3327,44,0,NA,3
2,12,2001,3327,44,2.8,NA,3
4,19,2001,3327,44,0,NA,3
5,11,2001,3327,44,0,NA,3
5,21,2001,3327,44,9,NA,3
5,22,2001,3327,44,0,NA,3
5,23,2001,3327,44,0,NA,3
5,24,2001,3327,44,2.8,NA,3
5,25,2001,3327,44,4.5,NA,3
8,11,2001,3327,44,0,NA,3
8,26,2001,3327,44,9,NA,3
10,13,2001,3327,44,4.5,NA,3
11,27,2001,3327,44,4.5,NA,3
12,20,2001,3327,44,1.5,NA,3
1,10,2004,3327,47,0,NA,3
1,16,2004,3327,47,0,NA,3
1,17,2004,3327,47,4.5,NA,3
1,24,2004,3327,47,0,NA,3
1,25,2004,3327,47,2.7,NA,3
1,26,2004,3327,47,4.5,NA,3
2,8,2004,3327,47,0,NA,3
2,17,2004,3327,47,0,NA,3
3,4,2004,3327,47,0,NA,3
4,1,2004,3327,47,0,NA,3
4,19,2004,3327,47,9,NA,3
12,5,2004,3327,47,7.2,NA,3
1,3,2005,3327,48,4.5,NA,3
1,10,2005,3327,48,4.3,NA,3
1,20,2005,3327,48,0,NA,3
1,28,2005,3327,48,0,NA,3
1,30,2005,3327,48,0,NA,3
2,2,2005,3327,48,0,NA,3
2,18,2005,3327,48,0,NA,3
2,27,2005,3327,48,7.2,NA,3
3,10,2005,3327,48,5.5,NA,3
3,18,2005,3327,48,0,NA,3
3,19,2005,3327,48,0,NA,3
4,17,2005,3327,48,4.5,NA,3
4,28,2005,3327,48,8.8,NA,3
5,11,2005,3327,48,0,NA,3
5,17,2005,3327,48,12,NA,3
6,5,2005,3327,48,0,NA,3
6,12,2005,3327,48,9,NA,3
7,5,2005,3327,48,4.5,NA,3
7,30,2005,3327,48,4.5,NA,3
10,5,2005,3327,48,38,NA,3
11,17,2005,3327,48,9,NA,3
11,21,2005,3327,48,0,NA,3
11,28,2005,3327,48,0,NA,3
12,5,2005,3327,48,5.6,NA,3
12,29,2005,3327,48,0,NA,3
1,2,2006,3327,49,9,NA,3
3,28,2006,3327,49,0,NA,3
3,31,2006,3327,49,28.9,NA,3
4,28,2006,3327,49,28.9,NA,3
5,23,2006,3327,49,0,NA,3
5,24,2006,3327,49,0,NA,3
6,15,2006,3327,49,4.5,NA,3
6,16,2006,3327,49,2.7,NA,3
6,17,2006,3327,49,0,NA,3
6,18,2006,3327,49,0,NA,3
6,19,2006,3327,49,4.5,NA,3
8,9,2006,3327,49,0,NA,3
8,10,2006,3327,49,2.7,NA,3
8,11,2006,3327,49,4.5,NA,3
12,12,2006,3327,49,0,NA,3
12,13,2006,3327,49,2.7,NA,3
12,30,2006,3327,49,0,NA,3
12,31,2006,3327,49,0,NA,3
2,1,2007,3327,50,0,NA,3
1,10,1985,3333,27,0,10,1
1,12,1985,3333,27,10,9,1
1,13,1985,3333,27,6.55,8,1
1,14,1985,3333,27,0.5,8.7,1
6,5,1994,3333,36,0,1.2,1
6,8,1994,3333,36,0,0.3,1
8,26,1997,3333,39,0,9,1
8,27,1997,3333,39,0,8.3,1
8,28,1997,3333,39,9.15,8,1
9,4,2000,3333,42,0,NA,3
12,28,2000,3333,42,12,NA,3
11,20,2004,3333,46,4.5,NA,3
1,20,2005,3333,47,0,NA,3
1,28,2005,3333,47,33.5,NA,3
1,30,2005,3333,47,0,NA,3
2,8,2005,3333,47,4.3,NA,3
3,4,2005,3333,47,4.5,NA,3
3,10,2005,3333,47,0,NA,3
6,12,2005,3333,47,0,NA,3
7,19,2005,3333,47,4.3,NA,3
8,15,2005,3333,47,0,NA,3
3,28,2006,3333,48,0,NA,3
3,29,1982,3336,24,0,9.8,1
3,30,1982,3336,24,4.5,9.6,1
3,31,1982,3336,24,0,8.1,1
4,1,1982,3336,24,0,8.6,1
4,2,1982,3336,24,3.8,5.7,1
4,3,1982,3336,24,6.7,8.7,1
4,4,1982,3336,24,0,7.7,1
4,5,1982,3336,24,0,11.2,1
4,6,1982,3336,24,0,9.7,1
7,3,1996,3336,38,2.87,NA,3
7,4,1996,3336,38,9.82,NA,3
7,5,1996,3336,38,9.82,NA,3
7,6,1996,3336,38,0,NA,3
7,16,1996,3336,38,4.87,NA,3
7,17,1996,3336,38,0,NA,3
7,18,1996,3336,38,12.37,NA,3
7,19,1996,3336,38,4.87,NA,3
7,20,1996,3336,38,0.9,NA,3
7,21,1996,3336,38,9.74,NA,3
7,22,1996,3336,38,7.5,NA,3
7,23,1996,3336,38,4.87,NA,3
7,24,1996,3336,38,4.87,NA,3
7,25,1996,3336,38,0,NA,3
7,26,1996,3336,38,0,NA,3
10,28,1996,3336,38,9.74,NA,3
11,3,1996,3336,38,4.87,NA,3
11,8,1996,3336,38,4.87,NA,3
2,26,1997,3336,39,1.43,NA,3
2,27,1997,3336,39,0,NA,3
2,28,1997,3336,39,0,NA,3
3,1,1997,3336,39,0,NA,3
7,7,1997,3336,39,1.21,NA,3
7,9,1997,3336,39,4.96,NA,3
9,13,1997,3336,39,4.96,NA,3
10,2,1997,3336,39,1.8,NA,3
10,3,1997,3336,39,0,NA,3
10,4,1997,3336,39,4.87,NA,3
10,5,1997,3336,39,0,NA,3
10,6,1997,3336,39,12.49,NA,3
10,7,1997,3336,39,0,NA,3
10,8,1997,3336,39,0,NA,3
10,9,1997,3336,39,4.87,NA,3
10,20,1997,3336,39,0,NA,3
10,21,1997,3336,39,0,NA,3
10,22,1997,3336,39,4.87,NA,3
11,8,1997,3336,39,0,5.8,1
11,9,1997,3336,39,5.94,5.9,1
11,10,1997,3336,39,1.06,5.7,1
11,11,1997,3336,39,1.8,7.8,1
11,12,1997,3336,39,0,4,1
11,28,1997,3336,39,3.2,NA,3
12,20,1997,3336,39,5.05,NA,3
1,7,1998,3336,40,0,NA,3
1,8,1998,3336,40,4.87,NA,3
1,9,1998,3336,40,4.87,NA,3
1,19,1998,3336,40,0,NA,3
1,20,1998,3336,40,0,NA,3
1,21,1998,3336,40,0,NA,3
1,22,1998,3336,40,3.71,NA,3
1,23,1998,3336,40,0,NA,3
2,13,1998,3336,40,0,NA,3
2,14,1998,3336,40,0,NA,3
2,15,1998,3336,40,0,NA,3
2,16,1998,3336,40,4.96,NA,3
2,17,1998,3336,40,1.8,NA,3
2,18,1998,3336,40,0,NA,3
2,19,1998,3336,40,0,NA,3
2,20,1998,3336,40,0,NA,3
2,21,1998,3336,40,0,NA,3
2,22,1998,3336,40,4.96,NA,3
2,23,1998,3336,40,3.71,NA,3
2,24,1998,3336,40,0,NA,3
2,25,1998,3336,40,0,NA,3
2,26,1998,3336,40,0,NA,3
2,27,1998,3336,40,0,NA,3
2,28,1998,3336,40,0,NA,3
3,1,1998,3336,40,0,NA,3
3,2,1998,3336,40,9.82,NA,3
3,26,1998,3336,40,1.92,NA,3
4,3,1998,3336,40,2.86,NA,3
4,4,1998,3336,40,0,NA,3
4,17,1998,3336,40,0,3.3,1
4,18,1998,3336,40,0,2.7,1
4,19,1998,3336,40,6.2,3.6,1
4,28,1998,3336,40,0,3.8,1
4,29,1998,3336,40,0,5.43,1
4,30,1998,3336,40,16.1,7.53,1
5,1,1998,3336,40,0,NA,3
5,8,1998,3336,40,4.96,NA,3
5,13,1998,3336,40,0,NA,3
6,1,1998,3336,40,0,NA,3
6,2,1998,3336,40,0,NA,3
6,3,1998,3336,40,3.71,NA,3
6,4,1998,3336,40,5.02,NA,3
6,5,1998,3336,40,0,NA,3
6,6,1998,3336,40,0,NA,3
6,7,1998,3336,40,0,NA,3
6,8,1998,3336,40,0,NA,3
6,14,1998,3336,40,0,8.82,1
6,29,1998,3336,40,0,NA,3
6,30,1998,3336,40,3.71,NA,3
7,1,1998,3336,40,3.71,NA,3
7,2,1998,3336,40,13.53,NA,3
7,3,1998,3336,40,13.53,NA,3
7,4,1998,3336,40,0,NA,3
7,14,1998,3336,40,0,4.1,1
7,15,1998,3336,40,0,9.13,1
7,16,1998,3336,40,0,8.2,1
7,17,1998,3336,40,13.1,7.9,1
7,18,1998,3336,40,13,7.85,1
7,19,1998,3336,40,0,6.4,1
7,20,1998,3336,40,4.3,NA,1.1
7,21,1998,3336,40,8.5,8.1,1
7,22,1998,3336,40,1.8,5.7,1
7,23,1998,3336,40,10.15,8.35,1
7,24,1998,3336,40,7.5,9.05,1
7,25,1998,3336,40,0,NA,3
8,6,1998,3336,40,0,NA,3
8,7,1998,3336,40,4.96,NA,3
8,8,1998,3336,40,9.91,NA,3
8,9,1998,3336,40,9.82,NA,3
8,10,1998,3336,40,4.87,NA,3
8,11,1998,3336,40,4.96,NA,3
8,12,1998,3336,40,5.62,NA,3
8,21,1998,3336,40,0,NA,3
8,22,1998,3336,40,0,NA,3
8,23,1998,3336,40,0,NA,3
8,24,1998,3336,40,0,NA,3
8,29,1998,3336,40,0,NA,3
8,30,1998,3336,40,2.75,NA,3
8,31,1998,3336,40,0,NA,3
9,1,1998,3336,40,0,NA,3
9,2,1998,3336,40,0,NA,3
9,10,1998,3336,40,4.87,NA,3
9,11,1998,3336,40,2.19,NA,3
9,13,1998,3336,40,0,NA,3
9,14,1998,3336,40,15,NA,3
9,15,1998,3336,40,4.96,NA,3
9,17,1998,3336,40,4.87,NA,3
10,4,1998,3336,40,4.87,NA,3
10,5,1998,3336,40,0,NA,3
10,6,1998,3336,40,0,NA,3
10,7,1998,3336,40,0,NA,3
10,8,1998,3336,40,0,NA,3
10,9,1998,3336,40,8.74,NA,3
11,22,1998,3336,40,0,NA,3
11,23,1998,3336,40,0,NA,3
11,24,1998,3336,40,0,NA,3
11,25,1998,3336,40,4.87,NA,3
11,26,1998,3336,40,4.87,NA,3
11,27,1998,3336,40,1.02,NA,3
11,28,1998,3336,40,0,NA,3
12,6,1998,3336,40,4.96,NA,3
1,10,1999,3336,41,0,NA,3
1,28,1999,3336,41,0,NA,3
2,12,1999,3336,41,8.74,NA,3
2,13,1999,3336,41,0,NA,3
2,26,1999,3336,41,0,NA,3
2,27,1999,3336,41,0,NA,3
2,28,1999,3336,41,0,NA,3
3,1,1999,3336,41,0,NA,3
3,3,1999,3336,41,0,NA,3
3,11,1999,3336,41,0,NA,3
3,12,1999,3336,41,0,NA,3
3,13,1999,3336,41,4.87,NA,3
4,9,1999,3336,41,0,NA,3
4,10,1999,3336,41,3.71,NA,3
4,11,1999,3336,41,14.69,NA,3
4,23,1999,3336,41,0,NA,3
4,25,1999,3336,41,1.43,NA,3
4,26,1999,3336,41,0,NA,3
4,27,1999,3336,41,0,NA,3
4,28,1999,3336,41,4.96,NA,3
4,29,1999,3336,41,0,NA,3
5,10,1999,3336,41,0,NA,3
5,11,1999,3336,41,7.8,NA,3
5,13,1999,3336,41,0,NA,3
5,14,1999,3336,41,0,NA,3
5,15,1999,3336,41,4.96,NA,3
5,16,1999,3336,41,0,NA,3
5,25,1999,3336,41,0,NA,3
5,26,1999,3336,41,0,NA,3
5,27,1999,3336,41,3.71,NA,3
5,28,1999,3336,41,7.8,NA,3
5,29,1999,3336,41,4.96,NA,3
5,30,1999,3336,41,3.71,NA,3
5,31,1999,3336,41,18.5,NA,3
6,11,1999,3336,41,0,NA,3
6,12,1999,3336,41,4.96,NA,3
6,13,1999,3336,41,4.96,NA,3
6,14,1999,3336,41,0,NA,3
6,15,1999,3336,41,4.96,NA,3
6,16,1999,3336,41,0,NA,3
6,17,1999,3336,41,8.74,NA,3
6,18,1999,3336,41,0,NA,3
6,19,1999,3336,41,9.91,NA,3
6,20,1999,3336,41,4.96,NA,3
6,21,1999,3336,41,4.96,NA,3
7,18,1999,3336,41,2.64,NA,3
7,28,1999,3336,41,9.74,NA,3
7,29,1999,3336,41,0,NA,3
7,30,1999,3336,41,0,NA,3
7,31,1999,3336,41,7.8,NA,3
8,1,1999,3336,41,4.96,NA,3
8,7,1999,3336,41,7.8,NA,3
8,8,1999,3336,41,4.8,NA,3
8,9,1999,3336,41,0,NA,3
8,18,1999,3336,41,0,NA,3
8,19,1999,3336,41,0,NA,3
8,20,1999,3336,41,0,NA,3
8,21,1999,3336,41,0,NA,3
8,22,1999,3336,41,4.96,NA,3
9,3,1999,3336,41,0,NA,3
9,4,1999,3336,41,0,NA,3
9,5,1999,3336,41,0,NA,3
9,6,1999,3336,41,0,NA,3
9,17,1999,3336,41,0,NA,3
9,18,1999,3336,41,0,NA,3
9,19,1999,3336,41,0,NA,3
9,24,1999,3336,41,8.74,NA,3
10,5,1999,3336,41,0,NA,3
10,6,1999,3336,41,0,NA,3
10,9,1999,3336,41,0,NA,3
10,10,1999,3336,41,0,NA,3
10,15,1999,3336,41,4.87,NA,3
10,16,1999,3336,41,0,NA,3
10,17,1999,3336,41,4.87,NA,3
10,18,1999,3336,41,2.75,NA,3
10,19,1999,3336,41,0,NA,3
10,20,1999,3336,41,0,NA,3
10,21,1999,3336,41,0,NA,3
10,22,1999,3336,41,0,NA,3
10,26,1999,3336,41,0,NA,3
10,27,1999,3336,41,3.71,NA,3
10,28,1999,3336,41,0,NA,3
11,7,1999,3336,41,3,NA,3
1,29,2000,3336,42,0,NA,3
1,30,2000,3336,42,0,NA,3
1,31,2000,3336,42,4.96,NA,3
2,1,2000,3336,42,0,NA,3
5,6,2000,3336,42,0,NA,3
5,9,2000,3336,42,0,NA,3
5,10,2000,3336,42,6.29,NA,3
5,11,2000,3336,42,0,NA,3
5,23,2000,3336,42,1.21,NA,3
5,24,2000,3336,42,3.71,NA,3
5,25,2000,3336,42,0,NA,3
6,1,2000,3336,42,4.9,5.53,1
6,2,2000,3336,42,0,NA,3
6,9,2000,3336,42,4.87,NA,3
6,10,2000,3336,42,0,NA,3
6,29,2000,3336,42,4.96,NA,3
6,30,2000,3336,42,0,NA,3
7,1,2000,3336,42,0,NA,3
7,16,2000,3336,42,7.8,NA,3
7,17,2000,3336,42,0,NA,3
7,18,2000,3336,42,0,NA,3
7,19,2000,3336,42,4.87,NA,3
7,20,2000,3336,42,4.96,NA,3
7,21,2000,3336,42,0,NA,3
8,1,2000,3336,42,8.74,NA,3
8,2,2000,3336,42,0,NA,3
8,23,2000,3336,42,0,NA,3
8,24,2000,3336,42,0,NA,3
8,30,2000,3336,42,0,NA,3
8,31,2000,3336,42,0,NA,3
9,2,2000,3336,42,0,NA,3
9,3,2000,3336,42,0,NA,3
9,4,2000,3336,42,7.8,NA,3
9,5,2000,3336,42,4.87,NA,3
9,6,2000,3336,42,4.87,NA,3
9,7,2000,3336,42,4.87,NA,3
10,6,2000,3336,42,0,NA,3
10,7,2000,3336,42,0,NA,3
10,8,2000,3336,42,1.46,NA,3
10,9,2000,3336,42,5.02,NA,3
10,13,2000,3336,42,0,NA,3
10,14,2000,3336,42,0,NA,3
10,15,2000,3336,42,0,NA,3
10,19,2000,3336,42,0,NA,3
10,20,2000,3336,42,0,NA,3
10,21,2000,3336,42,0,NA,3
10,22,2000,3336,42,0,NA,3
10,30,2000,3336,42,4.87,NA,3
10,31,2000,3336,42,4.96,NA,3
11,1,2000,3336,42,0,NA,3
11,2,2000,3336,42,0,NA,3
11,29,2000,3336,42,0,NA,3
11,30,2000,3336,42,4.87,NA,3
12,7,2000,3336,42,0,NA,3
12,8,2000,3336,42,8.74,NA,3
12,9,2000,3336,42,0,NA,3
12,10,2000,3336,42,8.74,NA,3
12,11,2000,3336,42,4.96,NA,3
12,12,2000,3336,42,0,NA,3
12,13,2000,3336,42,0,NA,3
12,27,2000,3336,42,0,NA,3
12,28,2000,3336,42,0,NA,3
12,29,2000,3336,42,4.96,NA,3
12,30,2000,3336,42,0,NA,3
1,18,2001,3336,43,1.21,NA,3
1,19,2001,3336,43,4.87,NA,3
1,20,2001,3336,43,0,NA,3
2,16,2001,3336,43,0,NA,3
2,17,2001,3336,43,4.96,NA,3
2,28,2001,3336,43,0,NA,3
3,1,2001,3336,43,0,NA,3
3,2,2001,3336,43,8.74,NA,3
3,3,2001,3336,43,0,NA,3
4,2,2001,3336,43,0,NA,3
4,3,2001,3336,43,0,NA,3
4,10,2001,3336,43,4.87,NA,3
4,19,2001,3336,43,4.87,NA,3
4,20,2001,3336,43,7.8,NA,3
5,14,2001,3336,43,4.87,NA,3
5,15,2001,3336,43,9.82,NA,3
6,28,2001,3336,43,0,NA,3
6,29,2001,3336,43,4.96,NA,3
6,30,2001,3336,43,0,NA,3
7,18,2001,3336,43,0,NA,3
7,19,2001,3336,43,0,NA,3
7,20,2001,3336,43,0,NA,3
7,21,2001,3336,43,0,NA,3
8,4,2001,3336,43,0,NA,3
8,5,2001,3336,43,0,NA,3
8,6,2001,3336,43,0,NA,3
8,25,2001,3336,43,0,NA,3
9,19,2001,3336,43,0,NA,3
9,20,2001,3336,43,0,NA,3
9,21,2001,3336,43,4.87,NA,3
9,22,2001,3336,43,0,NA,3
10,1,2001,3336,43,0,NA,3
10,2,2001,3336,43,0,NA,3
10,3,2001,3336,43,0,NA,3
10,4,2001,3336,43,4.87,NA,3
10,5,2001,3336,43,0,NA,3
10,6,2001,3336,43,0,NA,3
10,9,2001,3336,43,0,NA,3
10,10,2001,3336,43,0,NA,3
10,11,2001,3336,43,6.57,NA,3
10,17,2001,3336,43,0,NA,3
10,18,2001,3336,43,2.75,NA,3
10,19,2001,3336,43,0,NA,3
10,20,2001,3336,43,0,NA,3
10,21,2001,3336,43,4.87,NA,3
10,22,2001,3336,43,0,NA,3
11,2,2001,3336,43,0,NA,3
11,3,2001,3336,43,0,NA,3
11,4,2001,3336,43,0,NA,3
11,10,2001,3336,43,0,NA,3
11,29,2001,3336,43,0,NA,3
11,30,2001,3336,43,0,NA,3
12,1,2001,3336,43,0,NA,3
12,2,2001,3336,43,0,NA,3
1,13,2002,3336,44,7.8,NA,3
4,10,2002,3336,44,0,NA,3
4,11,2002,3336,44,9.82,NA,3
4,12,2002,3336,44,0,NA,3
5,13,2002,3336,44,0,NA,3
5,14,2002,3336,44,4.96,NA,3
5,15,2002,3336,44,4.87,NA,3
7,13,2002,3336,44,0,NA,3
7,14,2002,3336,44,0,NA,3
7,17,2002,3336,44,4.87,NA,3
7,18,2002,3336,44,4.87,NA,3
7,19,2002,3336,44,4.87,NA,3
7,28,2002,3336,44,0,NA,3
7,29,2002,3336,44,4.96,NA,3
7,30,2002,3336,44,9.82,NA,3
7,31,2002,3336,44,9.82,NA,3
8,1,2002,3336,44,4.87,NA,3
8,7,2002,3336,44,0,NA,3
8,8,2002,3336,44,12.67,NA,3
8,9,2002,3336,44,0,NA,3
8,10,2002,3336,44,8.74,NA,3
9,1,2002,3336,44,0,NA,3
9,2,2002,3336,44,0,NA,3
9,3,2002,3336,44,0,NA,3
9,4,2002,3336,44,31.26,NA,3
9,21,2002,3336,44,0,NA,3
9,24,2002,3336,44,0,NA,3
9,25,2002,3336,44,1.46,NA,3
10,10,2002,3336,44,3.71,NA,3
10,11,2002,3336,44,0,NA,3
10,12,2002,3336,44,2.75,NA,3
10,13,2002,3336,44,4.87,NA,3
10,14,2002,3336,44,7.8,NA,3
10,15,2002,3336,44,0,NA,3
10,16,2002,3336,44,0,NA,3
10,17,2002,3336,44,0,NA,3
10,18,2002,3336,44,7.8,NA,3
10,19,2002,3336,44,0,NA,3
10,20,2002,3336,44,0,NA,3
10,21,2002,3336,44,0,NA,3
10,22,2002,3336,44,0,NA,3
10,23,2002,3336,44,4.87,NA,3
10,24,2002,3336,44,0,NA,3
11,5,2002,3336,44,0,NA,3
11,6,2002,3336,44,0,NA,3
11,7,2002,3336,44,0,NA,3
11,8,2002,3336,44,0,NA,3
11,9,2002,3336,44,0,NA,3
11,10,2002,3336,44,4.87,NA,3
11,11,2002,3336,44,7.8,NA,3
11,13,2002,3336,44,7.8,NA,3
11,14,2002,3336,44,0,NA,3
11,15,2002,3336,44,0,NA,3
11,16,2002,3336,44,0,NA,3
11,17,2002,3336,44,0,NA,3
11,27,2002,3336,44,2.15,NA,3
11,28,2002,3336,44,0,NA,3
12,11,2002,3336,44,2.75,NA,3
12,12,2002,3336,44,5.02,NA,3
12,13,2002,3336,44,4.96,NA,3
12,14,2002,3336,44,7.8,NA,3
12,28,2002,3336,44,0,NA,3
12,29,2002,3336,44,0,NA,3
12,30,2002,3336,44,0,NA,3
1,11,2003,3336,45,0,NA,3
1,12,2003,3336,45,0,NA,3
1,13,2003,3336,45,0,NA,3
1,14,2003,3336,45,4.87,NA,3
1,15,2003,3336,45,3.71,NA,3
1,28,2003,3336,45,0,NA,3
1,29,2003,3336,45,0,NA,3
1,30,2003,3336,45,0,NA,3
1,31,2003,3336,45,0,NA,3
2,1,2003,3336,45,0,NA,3
2,2,2003,3336,45,0,NA,3
2,24,2003,3336,45,7.76,NA,3
2,25,2003,3336,45,7.89,NA,3
4,11,2003,3336,45,0,NA,3
4,12,2003,3336,45,8.74,NA,3
4,13,2003,3336,45,3.25,NA,3
4,24,2003,3336,45,0,NA,3
4,25,2003,3336,45,0,NA,3
4,26,2003,3336,45,0,NA,3
4,27,2003,3336,45,0,NA,3
5,14,2003,3336,45,0,NA,3
5,15,2003,3336,45,0,NA,3
5,31,2003,3336,45,4.87,NA,3
6,1,2003,3336,45,4.87,NA,3
6,2,2003,3336,45,0,NA,3
6,3,2003,3336,45,0,NA,3
6,4,2003,3336,45,4.87,NA,3
6,5,2003,3336,45,0,NA,3
6,6,2003,3336,45,4.87,NA,3
7,11,2003,3336,45,4.96,NA,3
7,23,2003,3336,45,0,NA,3
7,24,2003,3336,45,9.74,NA,3
7,25,2003,3336,45,0,NA,3
7,26,2003,3336,45,9.74,NA,3
7,27,2003,3336,45,0,NA,3
7,28,2003,3336,45,0,NA,3
7,29,2003,3336,45,4.87,NA,3
7,30,2003,3336,45,4.87,NA,3
7,31,2003,3336,45,4.96,NA,3
8,8,2003,3336,45,0,NA,3
8,9,2003,3336,45,0,NA,3
8,10,2003,3336,45,4.87,NA,3
8,11,2003,3336,45,4.87,NA,3
8,30,2003,3336,45,0,NA,3
8,31,2003,3336,45,31.26,NA,3
9,1,2003,3336,45,4.96,NA,3
9,2,2003,3336,45,0,NA,3
9,3,2003,3336,45,0,NA,3
9,18,2003,3336,45,4.87,NA,3
9,19,2003,3336,45,4.96,NA,3
10,3,2003,3336,45,0,NA,3
3,18,2004,3336,46,4.96,NA,3
3,19,2004,3336,46,4.96,NA,3
4,29,2004,3336,46,4.96,NA,3
4,30,2004,3336,46,0,NA,3
5,1,2004,3336,46,4.87,NA,3
5,2,2004,3336,46,0,NA,3
5,8,2004,3336,46,4.87,NA,3
5,9,2004,3336,46,3.5,NA,3
5,10,2004,3336,46,4.87,NA,3
5,27,2004,3336,46,0,NA,3
5,28,2004,3336,46,0,NA,3
5,29,2004,3336,46,4.96,NA,3
5,30,2004,3336,46,4.96,NA,3
5,31,2004,3336,46,8.46,NA,3
6,9,2004,3336,46,0,NA,3
6,10,2004,3336,46,0,NA,3
6,11,2004,3336,46,3.65,NA,3
6,12,2004,3336,46,0,NA,3
7,20,2004,3336,46,0,NA,3
7,21,2004,3336,46,4.87,NA,3
9,25,2004,3336,46,0,NA,3
9,26,2004,3336,46,0,NA,3
9,27,2004,3336,46,4.96,NA,3
9,28,2004,3336,46,4.87,NA,3
9,29,2004,3336,46,0,NA,3
9,30,2004,3336,46,0,NA,3
11,10,2004,3336,46,4.96,NA,3
11,11,2004,3336,46,4.87,NA,3
11,12,2004,3336,46,0,NA,3
2,15,2005,3336,47,0,NA,3
2,16,2005,3336,47,4.96,NA,3
2,17,2005,3336,47,10.6,NA,3
2,28,2005,3336,47,0,NA,3
3,1,2005,3336,47,3.15,NA,3
3,2,2005,3336,47,5.62,NA,3
3,3,2005,3336,47,4.96,NA,3
3,4,2005,3336,47,3.15,NA,3
3,5,2005,3336,47,3.15,NA,3
3,6,2005,3336,47,0,NA,3
5,12,2005,3336,47,0,NA,3
5,13,2005,3336,47,0,NA,3
6,10,2005,3336,47,8.74,NA,3
7,13,2005,3336,47,8.74,NA,3
7,14,2005,3336,47,0,NA,3
7,15,2005,3336,47,11.55,NA,3
7,16,2005,3336,47,0,NA,3
7,17,2005,3336,47,0,NA,3
7,18,2005,3336,47,7.6,NA,3
8,6,2005,3336,47,0,NA,3
8,7,2005,3336,47,0,NA,3
8,20,2005,3336,47,0,NA,3
9,21,2005,3336,47,0,NA,3
9,22,2005,3336,47,4.87,NA,3
9,23,2005,3336,47,4.87,NA,3
9,24,2005,3336,47,0,NA,3
10,4,2005,3336,47,0,NA,3
10,5,2005,3336,47,0,NA,3
10,14,2005,3336,47,0,NA,3
10,15,2005,3336,47,4.87,NA,3
10,24,2005,3336,47,4.87,NA,3
10,25,2005,3336,47,4.87,NA,3
1,20,2006,3336,48,0,NA,3
1,21,2006,3336,48,4.87,NA,3
1,22,2006,3336,48,0,NA,3
1,23,2006,3336,48,0,NA,3
4,25,2006,3336,48,2.87,NA,3
4,26,2006,3336,48,5.02,NA,3
4,27,2006,3336,48,0,NA,3
4,28,2006,3336,48,13.6,NA,3
4,29,2006,3336,48,0,NA,3
5,26,2006,3336,48,4.96,NA,3
5,27,2006,3336,48,5.02,NA,3
5,28,2006,3336,48,4.96,NA,3
5,29,2006,3336,48,0,NA,3
6,8,2006,3336,48,0,NA,3
6,9,2006,3336,48,9.82,NA,3
6,10,2006,3336,48,0,NA,3
6,11,2006,3336,48,8.74,NA,3
7,14,2006,3336,48,7.8,NA,3
7,15,2006,3336,48,4.96,NA,3
7,22,2006,3336,48,0,NA,3
7,23,2006,3336,48,4.96,NA,3
7,24,2006,3336,48,3.75,NA,3
7,25,2006,3336,48,4.87,NA,3
7,26,2006,3336,48,0,NA,3
7,27,2006,3336,48,4.87,NA,3
8,3,2006,3336,48,4.87,NA,3
8,4,2006,3336,48,0,NA,3
12,1,2006,3336,48,0,NA,3
12,2,2006,3336,48,0,NA,3
12,3,2006,3336,48,8.74,NA,3
12,4,2006,3336,48,8.74,NA,3
12,29,2006,3336,48,0,NA,3
1,9,2007,3336,49,7.56,NA,3
1,10,2007,3336,49,0,NA,3
1,11,2007,3336,49,0,NA,3
1,19,2007,3336,49,0,NA,3
1,20,2007,3336,49,4.87,NA,3
3,4,2007,3336,49,0,NA,3
3,5,2007,3336,49,3.71,NA,3
3,6,2007,3336,49,13.69,NA,3
3,7,2007,3336,49,4.87,NA,3
3,8,2007,3336,49,8.11,NA,3
3,9,2007,3336,49,4.87,NA,3
4,25,1980,3342,22,3.5,6.7,1
4,26,1980,3342,22,0,9,1
4,28,1980,3342,22,0,8.5,1
4,29,1980,3342,22,0,6,1
4,30,1980,3342,22,0,7,1
5,2,1980,3342,22,8,6.8,1
3,29,1982,3342,24,0,9.9,1
3,30,1982,3342,24,0,9.7,1
3,31,1982,3342,24,18.5,7.2,1
4,1,1982,3342,24,3.9,8.8,1
4,2,1982,3342,24,0,8.8,1
4,3,1982,3342,24,0,8.7,1
4,4,1982,3342,24,0,7.3,1
4,5,1982,3342,24,2.1,10.6,1
4,6,1982,3342,24,4.25,9.6,1
1,9,1985,3342,27,2.5,12.5,1
1,10,1985,3342,27,4.16,9.6,1
1,11,1985,3342,27,0,10.6,1
3,25,1994,3342,36,3.93,2.5,1
3,26,1994,3342,36,3.93,4,1
6,5,1994,3342,36,0,1.2,1
6,8,1994,3342,36,0,0.3,1
6,21,1994,3342,36,0,1.4,1
6,22,1994,3342,36,0,2,1
7,19,1994,3342,36,4.3,7,1
7,20,1994,3342,36,9.4,7.5,1
7,21,1994,3342,36,1.4,4.5,1
7,22,1994,3342,36,0,4,1
8,2,1994,3342,36,4.7,2,1
8,5,1994,3342,36,0,5,1
7,4,1995,3342,37,12.37,NA,3
7,21,1995,3342,37,4.96,NA,3
8,10,1995,3342,37,17.41,NA,3
1,8,1996,3342,38,7.86,NA,1.1
1,10,1996,3342,38,6.5,NA,1.1
